Data source,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
DATA SOURCE,,,,,,,CITATION 1 - DATA,,,CITATION 2 - ARTEFACT,,,CITATION 3 - SITE,,
Dataset ID,Title,Abstract,Authors(s),Institution of the author,Creator,Contact info,Source ID 1,Complete reference 1,DOI 1,Source ID 2,Complete reference 2,DOI 2,Source ID 3,Complete reference 3,DOI 3
Reepmeyer-2010-Archaeometry,,,,,,,Reepmeyer-2010-Archaeometry,"Reepmeyer, C. & Clark, G. Post-Colonization Interaction Between Vanuatu and Fiji Reconsidered: The Re-Analysis of Obsidian from Lakeba Island, Fiji. Archaeometry 52, 1–18 (2010).",10.1111/j.1475-4754.2009.00465.x,Reepmeyer-2010-Archaeometry,"Reepmeyer, C. & Clark, G. Post-Colonization Interaction Between Vanuatu and Fiji Reconsidered: The Re-Analysis of Obsidian from Lakeba Island, Fiji. Archaeometry 52, 1–18 (2010).",10.1111/j.1475-4754.2009.00465.x,Reepmeyer-2010-Archaeometry,"Reepmeyer, C. & Clark, G. Post-Colonization Interaction Between Vanuatu and Fiji Reconsidered: The Re-Analysis of Obsidian from Lakeba Island, Fiji. Archaeometry 52, 1–18 (2010).",10.1111/j.1475-4754.2009.00465.x
McCoy-2019-JOAD,Geochemical Sourcing of New Zealand Obsidians by Portable X-Ray Florescence from 2011 to 2018,"This dataset is based on a study of 4,582 obsidian artefacts matched to their natural geological source from 45 archaeological sites in New Zealand (Aotearoa). It is a compilation of a number of independent projects conducted in the laboratories of the University of Auckland and University of Otago from 2011 to 2018.","Mark D. McCoy (1), Alex Jorgensen (2), Hayley Glover (2), Christopher Stevenson (3), Brendan Kneebone (2), Arden Cruickshank (4), Andrew McAlister (2), Isaac McIvor (5),
Caleb Gemmell (6,7), Dion O. O’Neale (6,7), Thegn N. Ladefoged (2,7)","1. Department of Anthropology, Southern Methodist University, Dallas, Texas, US; 2. Anthropology, School of Social Sciences, University of Auckland, NZ; 3. Anthropology Program, Virginia Commonwealth University, US; 4. CFG Heritage Ltd, Auckland, NZ; 5. Heritage New Zealand Pouhere Taonga, Auckland, NZ; 6. Department of Physics, University of Auckland, NZ; 7. Te Pūnaha Matatini, a New Zealand Centre of Research Excellence, NZ","McCoy, Mark D.",mdmccoy@smu.edu,Lawrence-2014-AO,"Lawrence, M., McCoy, M. D., Barber, I. & Walter, R. Geochemical sourcing of obsidians from the Pūrākaunui site, South Island, New Zealand. Archaeology in Oceania 49, 158–163 (2014).",10.1002/arco.5032,Anderson-1981-JRSNZ,"Anderson, A. J. A fourteenth-century fishing camp at Purakanui Inlet, Otago. Journal of the Royal Society of New Zealand 11, 201–221 (1981).",10.1080/03036758.1981.10421837,Anderson-1981-JRSNZ,"Anderson, A. J. A fourteenth-century fishing camp at Purakanui Inlet, Otago. Journal of the Royal Society of New Zealand 11, 201–221 (1981).",10.1080/03036758.1981.10421837
McCoy-2019-JOAD,,,,,,,Lawrence-2014-AO,"Lawrence, M., McCoy, M. D., Barber, I. & Walter, R. Geochemical sourcing of obsidians from the Pūrākaunui site, South Island, New Zealand. Archaeology in Oceania 49, 158–163 (2014).",10.1002/arco.5032,Gay-2004-BA,"Gay, J. W. Selected Artefact Assemblages from Purakaunui (144/21) Excavated during 2001, 2002 and 2003. (University of Otago, 2004).",,Barber-2002-ANZ,"Barber, I. G. Archaeological assessment of an eroding site complex No I44-21 at Purakaunui Inlet, Otago. Archaeology in New Zealand 45, 153–170 (2002).",
McCoy-2019-JOAD,,,,,,,McCoy-2014-PLOS,"McCoy, M. D. & Carpenter, J. Strategies for Obtaining Obsidian in Pre-European Contact Era New Zealand. PLoS One 9, (2014).",10.1371/journal.pone.0084302,Carpenter-2010-WDC,"Carpenter, J. Archaeological Monitoring of Archaeological Site Q06/567. Preliminary Report. Unpublished report for the Whangarei District Council. (Geometria Ltd, 2010).",,Carpenter-2010-WDC,"Carpenter, J. Archaeological Monitoring of Archaeological Site Q06/567. Preliminary Report. Unpublished report for the Whangarei District Council. (Geometria Ltd, 2010).",
McCoy-2019-JOAD,,,,,,,McCoy-2014-PLOS,"McCoy, M. D. & Carpenter, J. Strategies for Obtaining Obsidian in Pre-European Contact Era New Zealand. PLoS One 9, (2014).",10.1371/journal.pone.0084302,Davidson-2011-Tuhinga,"Davidson, J. Archaeological investigations at Maungarei: A large Mäori settlement on a volcanic cone in Auckland, New Zealand. Tuhinga, Records of the Museum of New Zealand Te Papa Tongarewa 22, 19–100 (2011).",,Davidson-2011-Tuhinga,"Davidson, J. Archaeological investigations at Maungarei: A large Mäori settlement on a volcanic cone in Auckland, New Zealand. Tuhinga, Records of the Museum of New Zealand Te Papa Tongarewa 22, 19–100 (2011).",
McCoy-2019-JOAD,,,,,,,McCoy-2014-PLOS,"McCoy, M. D. & Carpenter, J. Strategies for Obtaining Obsidian in Pre-European Contact Era New Zealand. PLoS One 9, (2014).",10.1371/journal.pone.0084302,Carpenter-2009-DOC,"Carpenter, J. Smugglers and Bream Head Track Upgrade. Preliminary Report for HPT Authority 2007/97. Unpublished report for the Department of Conservation. (Geometria Ltd, 2009).",,Carpenter-2009-DOC,"Carpenter, J. Smugglers and Bream Head Track Upgrade. Preliminary Report for HPT Authority 2007/97. Unpublished report for the Department of Conservation. (Geometria Ltd, 2009).",
McCoy-2019-JOAD,,,,,,,McCoy-2014-JAS,"McCoy, M. D., Ladefoged, T. N., Codlin, M. & Sutton, D. G. Does Carneiro’s circumscription theory help us understand Maori history? An analysis of the obsidian assemblage from Pouerua Pa, New Zealand (Aotearoa). Journal of Archaeological Science 42, 467–475 (2014).",10.1016/j.jas.2013.11.034,McCoy-2014-JAS,"McCoy, M. D., Ladefoged, T. N., Codlin, M. & Sutton, D. G. Does Carneiro’s circumscription theory help us understand Maori history? An analysis of the obsidian assemblage from Pouerua Pa, New Zealand (Aotearoa). Journal of Archaeological Science 42, 467–475 (2014).",10.1016/j.jas.2013.11.034,McCoy-2014-JAS,"McCoy, M. D., Ladefoged, T. N., Codlin, M. & Sutton, D. G. Does Carneiro’s circumscription theory help us understand Maori history? An analysis of the obsidian assemblage from Pouerua Pa, New Zealand (Aotearoa). Journal of Archaeological Science 42, 467–475 (2014).",10.1016/j.jas.2013.11.034
McCoy-2019-JOAD,,,,,,,McCoy-2014-JAS,"McCoy, M. D., Ladefoged, T. N., Codlin, M. & Sutton, D. G. Does Carneiro’s circumscription theory help us understand Maori history? An analysis of the obsidian assemblage from Pouerua Pa, New Zealand (Aotearoa). Journal of Archaeological Science 42, 467–475 (2014).",10.1016/j.jas.2013.11.034,Brassey-1985-MA,"Brassey, R. An analysis of some lithic artefact assemblages from Pouerua, Northland. (University of Auckland, 1985).",,Sutton-2003-Pouerua,"Sutton, D., Furey, L. & Marshall, Y. The Archaeology of Pouerua. (Auckland University Press, 2003).",
McCoy-2019-JOAD,,,,,,,Walter-2018-JPA,"Walter, R., Brooks, E., Greig, K. & Hurford, J. Excavations at Kahukura, Murihiku. Journal of Pacific Archaeology 9, 59–82 (2018).",,Walter-2018-JPA,"Walter, R., Brooks, E., Greig, K. & Hurford, J. Excavations at Kahukura, Murihiku. Journal of Pacific Archaeology 9, 59–82 (2018).",,Walter-2018-JPA,"Walter, R., Brooks, E., Greig, K. & Hurford, J. Excavations at Kahukura, Murihiku. Journal of Pacific Archaeology 9, 59–82 (2018).",
McCoy-2019-JOAD,,,,,,,Walter-2018-JPA,"Walter, R., Brooks, E., Greig, K. & Hurford, J. Excavations at Kahukura, Murihiku. Journal of Pacific Archaeology 9, 59–82 (2018).",,,,,Brooks-2008-SPAR,"Brooks, E., Walter, R. & Jacomb, C. Southland Coastal Heritage Inventory Project Waiparua Head to Rowallan Burn. (Southern Pacific Archaeological Research, 2008).",
McCoy-2019-JOAD,,,,,,,McCoy-2016-JICA,"McCoy, M. D. & Robles, H. N. The Geographic Range of Interaction Spheres During the Colonization of New Zealand (Aotearoa): New Evidence for Obsidian Circulation in Southern New Zealand. The Journal of Island and Coastal Archaeology 11, 285–293 (2016).",https://doi.org/10.1080/15564894.2015.1115788,McCoy-2016-JICA,"McCoy, M. D. & Robles, H. N. The Geographic Range of Interaction Spheres During the Colonization of New Zealand (Aotearoa): New Evidence for Obsidian Circulation in Southern New Zealand. The Journal of Island and Coastal Archaeology 11, 285–293 (2016).",https://doi.org/10.1080/15564894.2015.1115788,Davidson-1984-Prehistory,"Davidson, J. The Prehistory of New Zealand. (Longman Paul, 1984).",
McCoy-2019-JOAD,,,,,,,McCoy-2016-JICA,"McCoy, M. D. & Robles, H. N. The Geographic Range of Interaction Spheres During the Colonization of New Zealand (Aotearoa): New Evidence for Obsidian Circulation in Southern New Zealand. The Journal of Island and Coastal Archaeology 11, 285–293 (2016).",https://doi.org/10.1080/15564894.2015.1115788,,,,Hamel-2001-Otago,"Hamel, J. The archaeology of Otago. (Department of Conservation, 2001).",
McCoy-2019-JOAD,,,,,,,McCoy-2016-JICA,"McCoy, M. D. & Robles, H. N. The Geographic Range of Interaction Spheres During the Colonization of New Zealand (Aotearoa): New Evidence for Obsidian Circulation in Southern New Zealand. The Journal of Island and Coastal Archaeology 11, 285–293 (2016).",https://doi.org/10.1080/15564894.2015.1115788,,,,Smith-1993-NZHPT,"Smith, I. Preliminary Report on Excavations at Pleasant River Mouth (J43/1). (N.Z. Historic Places Trust, 1993).",
McCoy-2019-JOAD,,,,,,,McCoy-2016-JICA,"McCoy, M. D. & Robles, H. N. The Geographic Range of Interaction Spheres During the Colonization of New Zealand (Aotearoa): New Evidence for Obsidian Circulation in Southern New Zealand. The Journal of Island and Coastal Archaeology 11, 285–293 (2016).",https://doi.org/10.1080/15564894.2015.1115788,,,,Anderson-1996-Shag,"Anderson, A., Smith, I. W. G. & Allingham, B. Shag River mouth : the archaeology of an early southern Maori village. (Australian National University, 1996).",
McCoy-2019-JOAD,,,,,,,McCoy-2016-JICA,"McCoy, M. D. & Robles, H. N. The Geographic Range of Interaction Spheres During the Colonization of New Zealand (Aotearoa): New Evidence for Obsidian Circulation in Southern New Zealand. The Journal of Island and Coastal Archaeology 11, 285–293 (2016).",https://doi.org/10.1080/15564894.2015.1115788,,,,Skinner-1960-Papanui,"Skinner, H. D. Excavations at Little Papanui, Otago Peninsula. Journal of the Polynesian Society 69, 187–198 (1960).",
McCoy-2019-JOAD,,,,,,,McCoy-2016-JICA,"McCoy, M. D. & Robles, H. N. The Geographic Range of Interaction Spheres During the Colonization of New Zealand (Aotearoa): New Evidence for Obsidian Circulation in Southern New Zealand. The Journal of Island and Coastal Archaeology 11, 285–293 (2016).",https://doi.org/10.1080/15564894.2015.1115788,,,,Leach-1981-NZJA,"Leach, H. & Hamel, J. Archaic and Classic Maori Relationships at Long Beach, Otago: the Artefacts and Activity Areas. New Zealand Journal of Archaeology 3, 109–141 (1981).",
McCoy-2019-JOAD,,,,,,,McCoy-2016-JICA,"McCoy, M. D. & Robles, H. N. The Geographic Range of Interaction Spheres During the Colonization of New Zealand (Aotearoa): New Evidence for Obsidian Circulation in Southern New Zealand. The Journal of Island and Coastal Archaeology 11, 285–293 (2016).",https://doi.org/10.1080/15564894.2015.1115788,,,,Garland-2019-ANZ,"Garland, J. & Wadsworth, T. An Archaeological Survey of Catlins Lake and Estuary, Southland. Archaeology in New Zealand 27–38 (2019).",
McCoy-2019-JOAD,,,,,,,McCoy-2016-JICA,"McCoy, M. D. & Robles, H. N. The Geographic Range of Interaction Spheres During the Colonization of New Zealand (Aotearoa): New Evidence for Obsidian Circulation in Southern New Zealand. The Journal of Island and Coastal Archaeology 11, 285–293 (2016).",https://doi.org/10.1080/15564894.2015.1115788,,,,Teviotdale-1932-JPS,"Teviotdale, D. The material culture of the Moa-Hunters in Murihiku. Journal of the Polynesian Society 41, 81–120 (1932).",
McCoy-2019-JOAD,,,,,,,Maxwell-2017-JICA,"Maxwell, J. J., McCoy, M. D., Tromp, M., Hoffmann, A. & Barber, I. G. The Difficult Place of Deserted Coasts in Archaeology: New Archaeological Research on Cooks Beach (Pukaki), Coromandel Peninsula, New Zealand. The Journal of Island and Coastal Archaeology 13, 1–20 (2017).",http://dx.doi.org/10.1080/15564894.2017.1285833,,,,Maxwell-2017-JICA,"Maxwell, J. J., McCoy, M. D., Tromp, M., Hoffmann, A. & Barber, I. G. The Difficult Place of Deserted Coasts in Archaeology: New Archaeological Research on Cooks Beach (Pukaki), Coromandel Peninsula, New Zealand. The Journal of Island and Coastal Archaeology 13, 1–20 (2017).",http://dx.doi.org/10.1080/15564894.2017.1285833
McCoy-2019-JOAD,,,,,,,Maxwell-2017-JICA,"Maxwell, J. J., McCoy, M. D., Tromp, M., Hoffmann, A. & Barber, I. G. The Difficult Place of Deserted Coasts in Archaeology: New Archaeological Research on Cooks Beach (Pukaki), Coromandel Peninsula, New Zealand. The Journal of Island and Coastal Archaeology 13, 1–20 (2017).",http://dx.doi.org/10.1080/15564894.2017.1285833,,,,Hoffmann-2017-HNZPT,"Hoffmann, A. Investigation of archaeological site T11/2789, Cooks Beach (Pukaki), Mercury Bay: final report. HNZ authorities 2015/867 & 2015/1022. (2017).",
Cruickshank-2011-MA,Obsidian Sources on Aotea (Great Barrier) Island and its distribution within the Tamaki region,This thesis presents obsidian sources on Aotea/Great Barrier Island and the content of six prehistoric sites in the Tamaki Region.,"Cruickshank, Arden",University of Auckland,"Hermann, Aymeric",hermann@shh.mpg.de,Cruickshank-2011-MA,"Cruickshank, A. A Qualitative and Quantitative Analysis of the Obsidian Sources on Aotea (Great Barrier Island), and their Archaeological Significance. (2011).",,Cruickshank-2011-MA,"Cruickshank, A. A Qualitative and Quantitative Analysis of the Obsidian Sources on Aotea (Great Barrier Island), and their Archaeological Significance. (2011).",,Cruickshank-2011-MA,"Cruickshank, A. A Qualitative and Quantitative Analysis of the Obsidian Sources on Aotea (Great Barrier Island), and their Archaeological Significance. (2011).",
Cruickshank-2011-MA,,,,,,,Cruickshank-2011-MA,"Cruickshank, A. A Qualitative and Quantitative Analysis of the Obsidian Sources on Aotea (Great Barrier Island), and their Archaeological Significance. (2011).",,,,,Davidson-2017-RAM,"Davidson, J. & Leach, F. Archaeological excavations at Pig Bay (N38/21, R10/22), Motutapu Island, Auckland, New Zealand, in 1958 and 1959. Records of the Auckland Museum 52, 9–38 (2017).",
Cruickshank-2011-MA,,,,,,,Cruickshank-2011-MA,"Cruickshank, A. A Qualitative and Quantitative Analysis of the Obsidian Sources on Aotea (Great Barrier Island), and their Archaeological Significance. (2011).",,,,,Campbell-2018-HNZPT,"Campbell, M. et al. The Torpedo Bay excavations: Volume 1, the pre-European Maori site (HPA authority 2009/275). (2018).",
Cruickshank-2011-MA,,,,,,,Cruickshank-2011-MA,"Cruickshank, A. A Qualitative and Quantitative Analysis of the Obsidian Sources on Aotea (Great Barrier Island), and their Archaeological Significance. (2011).",,,,,Davidson-1978-JPS,"Davidson, J. The Prehistory of Motutapu Island, New Zealand: Five Centuries of Polynesian Occupation in a Changing Landscape. Journal of the Polynesian Society 87, 327–337 (1978).",
Kneebone-2018-MA,Portable ED-XRF analyses of stone tools from the region of Auckland (Tamaki) in the north island of New Zealand.,"Portable ED-XRF analyses of major and trace elements, associated with typological and technological description of stone tools fom the region of Auckland (Tamaki) in the north island of New Zealand.","Kneebone, Brendan",University of Auckland (New Zealand),"Hermann, Aymeric",hermann@shh.mpg.de,Kneebone-2018-MA,"Kneebone, B. The Sharpest Tool in the Shed: A Morphological, Typological and Geochemical Analysis of Stone Adzes from the Auckland (Tamaki) Region, New Zealand. (University of Auckland, 2018).",,Kneebone-2018-MA,"Kneebone, B. The Sharpest Tool in the Shed: A Morphological, Typological and Geochemical Analysis of Stone Adzes from the Auckland (Tamaki) Region, New Zealand. (University of Auckland, 2018).",,Kneebone-2018-MA,"Kneebone, B. The Sharpest Tool in the Shed: A Morphological, Typological and Geochemical Analysis of Stone Adzes from the Auckland (Tamaki) Region, New Zealand. (University of Auckland, 2018).",
Kneebone-2018-MA,,,,,,,Kneebone-2018-MA,"Kneebone, B. The Sharpest Tool in the Shed: A Morphological, Typological and Geochemical Analysis of Stone Adzes from the Auckland (Tamaki) Region, New Zealand. (University of Auckland, 2018).",,,,,Davidson-2017-RAM,"Davidson, J. & Leach, F. Archaeological excavations at Pig Bay (N38/21, R10/22), Motutapu Island, Auckland, New Zealand, in 1958 and 1959. Records of the Auckland Museum 52, 9–38 (2017).",
Kneebone-2018-MA,,,,,,,Kneebone-2018-MA,"Kneebone, B. The Sharpest Tool in the Shed: A Morphological, Typological and Geochemical Analysis of Stone Adzes from the Auckland (Tamaki) Region, New Zealand. (University of Auckland, 2018).",,,,,Davidson-1970-RAIM,"Davidson, J. M. Excavation of an ‘undefended’ site, N38/37, on Motutapu island, New Zealand. Records of the Auckland Institute and Museum 7, 31–60 (1970).",
Kneebone-2018-MA,,,,,,,Kneebone-2018-MA,"Kneebone, B. The Sharpest Tool in the Shed: A Morphological, Typological and Geochemical Analysis of Stone Adzes from the Auckland (Tamaki) Region, New Zealand. (University of Auckland, 2018).",,,,,Davidson-1972-RAIM,"Davidson, J. M. Archaeological investigations on Motutapu Island, New Zealand: Introduction to recent fieldwork, and further results. Records of the Auckland Institute and Museum 9, 1–14 (1972).",
Kneebone-2018-MA,,,,,,,Kneebone-2018-MA,"Kneebone, B. The Sharpest Tool in the Shed: A Morphological, Typological and Geochemical Analysis of Stone Adzes from the Auckland (Tamaki) Region, New Zealand. (University of Auckland, 2018).",,,,,Davidson-2011-Tuhinga,"Davidson, J. Archaeological investigations at Maungarei: A large Mäori settlement on a volcanic cone in Auckland, New Zealand. Tuhinga, Records of the Museum of New Zealand Te Papa Tongarewa 22, 19–100 (2011).",
Kneebone-2018-MA,,,,,,,Kneebone-2018-MA,"Kneebone, B. The Sharpest Tool in the Shed: A Morphological, Typological and Geochemical Analysis of Stone Adzes from the Auckland (Tamaki) Region, New Zealand. (University of Auckland, 2018).",,,,,Campbell-2014-HNZPT,"Campbell, M., Hudson, B. & Cruickshank, A. Section 18 investigations of the Long Bay Restaurant site, R10/1374, Long Bay Regional Park, Auckland  (HPA authority 2014/506). (Report to Heritage New Zealand Pouhere Taonga and Auckland Council, 2014).",
Kneebone-2018-MA,,,,,,,Kneebone-2018-MA,"Kneebone, B. The Sharpest Tool in the Shed: A Morphological, Typological and Geochemical Analysis of Stone Adzes from the Auckland (Tamaki) Region, New Zealand. (University of Auckland, 2018).",,,,,Campbell-2011-NZHPT,"Campbell, M. The NRD site: the archaeology. (Report to New Zealand Historic Places Trust and Auckland International Airport Ltd, 2011).",
Kneebone-2018-MA,,,,,,,Kneebone-2018-MA,"Kneebone, B. The Sharpest Tool in the Shed: A Morphological, Typological and Geochemical Analysis of Stone Adzes from the Auckland (Tamaki) Region, New Zealand. (University of Auckland, 2018).",,,,,Leahy-1991-RAIM,"Leahy, A. Excavations at Taylor’s Hill, R11/96, Auckland. Records of the Auckland Institute and Museum 28, 33–68 (1991).",
Kneebone-2018-MA,,,,,,,Kneebone-2018-MA,"Kneebone, B. The Sharpest Tool in the Shed: A Morphological, Typological and Geochemical Analysis of Stone Adzes from the Auckland (Tamaki) Region, New Zealand. (University of Auckland, 2018).",,,,,Leahy-1970-RAIM,"Leahy, A. Excavations at site N38/30, Motutapu Island, New Zealand. Records of the Auckland Institute and Museum 7, 61–82 (1970).",
Kneebone-2018-MA,,,,,,,Kneebone-2018-MA,"Kneebone, B. The Sharpest Tool in the Shed: A Morphological, Typological and Geochemical Analysis of Stone Adzes from the Auckland (Tamaki) Region, New Zealand. (University of Auckland, 2018).",,,,,Furey-1986-RAIM,"Furey, L. The excavation of Westfield (R11/898), South Auckland. Records of the Auckland Institute and Museum 23, 1–24 (1986).",
Kneebone-2018-MA,,,,,,,Kneebone-2018-MA,"Kneebone, B. The Sharpest Tool in the Shed: A Morphological, Typological and Geochemical Analysis of Stone Adzes from the Auckland (Tamaki) Region, New Zealand. (University of Auckland, 2018).",,,,,Sewell-1992-Westfield,"Sewell, B. Further excavations at the Westfield site (R11/898), Tamaki, Auckland. (Auckland Conservancy Historic Resource Series, 1. Department of Conservation., 1992).",
Kneebone-2016-BA,Portable ED-XRF analyses of major and trace elements of obsidian artefacts fom the Maungataketake/Elletts Mountain site.,Portable ED-XRF analyses of major and trace elements of obsidian artefacts fom the Maungataketake/Elletts Mountain site.,"Kneebone, Brendan",University of Auckland (New Zealand),"Hermann, Aymeric",hermann@shh.mpg.de,Kneebone-2016-BA,"Kneebone, B 2016 Spatial Interactions and Communications: A Geochemical Analysis of Obsidian from the Tamaki region. BA (Hons) Dissertation, University of Auckland.",,Kneebone-2016-BA,"Kneebone, B 2016 Spatial Interactions and Communications: A Geochemical Analysis of Obsidian from the Tamaki region. BA (Hons) Dissertation, University of Auckland.",,McKinlay-1974-NZHPT,"McKinlay, J. R. Elletts Mountain Excavation 1973-74. NZHPT Newsletter 3, 4–6 (1974).",
Kneebone-2016-BA,,,,,,,Kneebone-2016-BA,"Kneebone, B 2016 Spatial Interactions and Communications: A Geochemical Analysis of Obsidian from the Tamaki region. BA (Hons) Dissertation, University of Auckland.",,,,,McKinlay-1975-NZHPT,"McKinlay, J. R. Elletts Mountain Excavation 1974-75. NZHPT Newsletter 5, 6 (1975).",
Kneebone-2016-BA,,,,,,,Kneebone-2016-BA,"Kneebone, B 2016 Spatial Interactions and Communications: A Geochemical Analysis of Obsidian from the Tamaki region. BA (Hons) Dissertation, University of Auckland.",,,,,McKinlay-1983-NZHPT,"McKinlay, J. R. Elletts Mountain Excavation. NZHPT Newsletter 19, 6 (1983).",
Golitko-2013-Sepik,Sepik coast and islands obsidian,Obsidian sourcing of artifacts collected along the Sepik coast and islands of northern Papua New Guinea (East and West Sepik provinces),"Golitko, M. (1), Schauer, M. (2), Terrell, J.E. (1)","1. Deparment of Anthropology, Field Museum of Natural History, Chicago, IL, USA.
2. Department of Anthropology, University of Illinois at Chicago, Chicago, IL, USA.","Golitko, Mark",mgolitko@nd.edu,Golitko-2013-Sepik,"Golitko, M., Schauer, M., & Terrell, J.E. Obsidian acquisition on the Sepik coast of northern Papua New Guinea during the last two Millennia. In Pacific Archaeology: Documenting the Past 50,000 Years (eds. Summerhayes, G., Buckley, H.) 43-57. (University of Otago, 2013)",,Terrell-2011-Surveys,"Terrell, J. E. Archaeological Surveys (Exploring Prehistory on the Sepik Coast of Papua New Guinea). Fieldiana Anthropology 42, 35–68 (2011).",10.3158/0071-4739-42.1.29,Terrell-2011-Surveys,"Terrell, J.E. Archaeological Surveys. in Exploring Prehistory on the Sepik Coast of Papua New Guinea (eds. Terrell, J.E., Schechter, E.M.) 35-68 (Field Museum of Natural History, 2011). doi:10.3158/0071-4739-42.1.251",10.3158/0071-4739-42.1.29
Golitko-2013-Sepik,,,,,,,Golitko-2013-Sepik,"Golitko, M., Schauer, M., & Terrell, J.E. Obsidian acquisition on the Sepik coast of northern Papua New Guinea during the last two Millennia. In Pacific Archaeology: Documenting the Past 50,000 Years (eds. Summerhayes, G., Buckley, H.) 43-57. (University of Otago, 2013)",,Terrell-2011-Excavations,"Terrell, J.E. Archaeological Excavations. in Exploring Prehistory on the Sepik Coast of Papua New Guinea (eds. Terrell, J.E., Schechter, E.M.) 69-86 (Field Museum of Natural History, 2011). doi:10.3158/0071-4739-42.1.251",10.3158/0071-4739-42.1.29,Terrell-2011-Excavations,"Terrell, J.E. Archaeological Excavations. in Exploring Prehistory on the Sepik Coast of Papua New Guinea (eds. Terrell, J.E., Schechter, E.M.) 69-86 (Field Museum of Natural History, 2011). doi:10.3158/0071-4739-42.1.251",10.3158/0071-4739-42.1.29
Golitko-2013-Sepik,,,,,,,Golitko-2013-Sepik,"Golitko, M., Schauer, M., & Terrell, J.E. Obsidian acquisition on the Sepik coast of northern Papua New Guinea during the last two Millennia. In Pacific Archaeology: Documenting the Past 50,000 Years (eds. Summerhayes, G., Buckley, H.) 43-57. (University of Otago, 2013)",,,,,Golitko-2013-Sepik,"Golitko, M., Schauer, M., & Terrell, J.E. Obsidian acquisition on the Sepik coast of northern Papua New Guinea during the last two Millennia. In Pacific Archaeology: Documenting the Past 50,000 Years (eds. Summerhayes, G., Buckley, H.) 43-57. (University of Otago, 2013)",
Reepmeyer-2008-AO,Banks Islands obsidian sources,Twenty-nine source samples from volcanic glass deposits on Vanua Lava and Gaua Islands were analysed using EDXA-SEM and LA-ICP-MS with a focus on detecting possible intrasource variation. The results show both Banks Islands deposits are readily distinguishable from each other and from other sources in the region and their chemical compositions are highly homogenous.,"Reepmeyer,Christian",ANU,Christian Reepmeyer,christian.reepmeyer@jcu.edu.au,Reepmeyer-2008-AO,"Reepmeyer, C. Characterising volcanic glass sources in the Banks Islands, Vanuatu. Archaeology in Oceania 43, 120–127 (2008).",https://doi.org/10.1002/j.1834-4453.2009.tb00038.x,Reepmeyer-2008-AO,"Reepmeyer, C. Characterising volcanic glass sources in the Banks Islands, Vanuatu. Archaeology in Oceania 43, 120–127 (2008).",https://doi.org/10.1002/j.1834-4453.2009.tb00038.x,Reepmeyer-2008-AO,"Reepmeyer, C. Characterising volcanic glass sources in the Banks Islands, Vanuatu. Archaeology in Oceania 43, 120–127 (2008).",https://doi.org/10.1002/j.1834-4453.2009.tb00038.x
Reepmeyer-2008-AO,,,,,,,Reepmeyer-2008-AO,"Reepmeyer, C. Characterising volcanic glass sources in the Banks Islands, Vanuatu. Archaeology in Oceania 43, 120–127 (2008).",https://doi.org/10.1002/j.1834-4453.2009.tb00038.x,Reepmeyer-2009-Phd,"Reepmeyer, C. The obsidian sources and distribution systems emanating from Gaua and Vanua Lava in the Banks Islands of Vanuatu. (Australian National University, 2009).",,Reepmeyer-2009-Phd,"Reepmeyer, C. The obsidian sources and distribution systems emanating from Gaua and Vanua Lava in the Banks Islands of Vanuatu. (Australian National University, 2009).",
Reepmeyer-2010-AP,Sourcing of Teouma obsidian artefacts,"Summary analysis of obsidian artefacts from the early Lapita site of Teouma (Efate, Vanuatu)","Reepmeyer,Christian",ANU,Christian Reepmeyer,christian.reepmeyer@jcu.edu.au,Reepmeyer-2010-AP,"Reepmeyer, C., Spriggs, M., Bedford, S. & Ambrose, W. Provenance and Technology of Lithic Artifacts from the Teouma Lapita Site, Vanuatu. Asian Perspectives 49, 205–225 (2010).",,Reepmeyer-2010-AP,"Reepmeyer, C., Spriggs, M., Bedford, S. & Ambrose, W. R. Provenance and technology of lithic artefacts from the Teouma Lapita Site, Vanuatu. Asian Perspect. 49, 205–225 (2011).",,Bedford-2009-Teouma,"Bedford, S., Spriggs, M., Buckley, H., Valentin, F. & Regenvanu, R. The Teouma Lapita Site, South Efate, Vanuatu: A summary of three Field seasons (2004-2006). in Lapita: Ancestors and Descendants (eds. Sheppard, P. J., Thomas, T. & Summerhayes, G. R.) 215–234 (New Zealand Archaeological Association, 2009).",
Reepmeyer-2012-JICA,Obsidian artefacts in Tonga,"Summary of newly excavated obsidian artefacts from Tongatapu, Tonga","Reepmeyer,Christian",ANU,Christian Reepmeyer,christian.reepmeyer@jcu.edu.au,Reepmeyer-2012-JICA,"Reepmeyer, C., Clark, G. & Sheppard, P. Obsidian Source Use in Tongan Prehistory: New Results and Implications. The Journal of Island and Coastal Archaeology 7, 255–271 (2012).",10.1080/15564894.2011.611858,Reepmeyer-2012-JICA,"Reepmeyer, C., Clark, G. & Sheppard, P. Obsidian Source Use in Tongan Prehistory: New Results and Implications. The Journal of Island and Coastal Archaeology 7, 255–271 (2012).",10.1080/15564894.2011.611858,Reepmeyer-2012-JICA,"Reepmeyer, C., Clark, G. & Sheppard, P. Obsidian Source Use in Tongan Prehistory: New Results and Implications. The Journal of Island and Coastal Archaeology 7, 255–271 (2012).",10.1080/15564894.2011.611858
